Downloaded from http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2880003/

"Total word count: 33,546,516"
"Context number: 6,243"
Word WCount W/million logW W-CD W-CD% logW-CD
腹肌	57	1.7	1.7559	44	0.7	1.6435
不速之客	57	1.7	1.7559	50	0.8	1.699
先驱	57	1.7	1.7559	46	0.74	1.6628
油轮	57	1.7	1.7559	20	0.32	1.301
甘愿	57	1.7	1.7559	54	0.86	1.7324
脱臼	57	1.7	1.7559	47	0.75	1.6721
维姬	57	1.7	1.7559	8	0.13	0.9031
帮倒忙	57	1.7	1.7559	54	0.86	1.7324
茫然	57	1.7	1.7559	55	0.88	1.7404
辫	57	1.7	1.7559	42	0.67	1.6232
违章	57	1.7	1.7559	47	0.75	1.6721
论者	57	1.7	1.7559	52	0.83	1.716
歼灭	57	1.7	1.7559	45	0.72	1.6532
猜中	57	1.7	1.7559	48	0.77	1.6812
可用	57	1.7	1.7559	52	0.83	1.716
气囊	57	1.7	1.7559	50	0.8	1.699
摁	57	1.7	1.7559	47	0.75	1.6721
可敬	57	1.7	1.7559	53	0.85	1.7243
汤普森	57	1.7	1.7559	30	0.48	1.4771
重创	57	1.7	1.7559	53	0.85	1.7243
不宜	57	1.7	1.7559	46	0.74	1.6628
穷困	57	1.7	1.7559	52	0.83	1.716
摘除	57	1.7	1.7559	39	0.62	1.5911
减缓	57	1.7	1.7559	54	0.86	1.7324
挤满	57	1.7	1.7559	57	0.91	1.7559
康涅狄格州	57	1.7	1.7559	47	0.75	1.6721
登月舱	57	1.7	1.7559	1	0.02	0
讲台	57	1.7	1.7559	40	0.64	1.6021
崇尚	57	1.7	1.7559	54	0.86	1.7324
抒情	57	1.7	1.7559	42	0.67	1.6232
广岛	57	1.7	1.7559	24	0.38	1.3802
浓密	57	1.7	1.7559	47	0.75	1.6721
打滚	57	1.7	1.7559	52	0.83	1.716
交谊舞	57	1.7	1.7559	21	0.34	1.3222
资历	57	1.7	1.7559	53	0.85	1.7243
鳍	57	1.7	1.7559	33	0.53	1.5185
娘家	57	1.7	1.7559	47	0.75	1.6721
双层	57	1.7	1.7559	51	0.82	1.7076
压缩	57	1.7	1.7559	54	0.86	1.7324
麦基	57	1.7	1.7559	10	0.16	1
记录片	57	1.7	1.7559	30	0.48	1.4771
吱吱	57	1.7	1.7559	44	0.7	1.6435
五金店	57	1.7	1.7559	40	0.64	1.6021
哭声	57	1.7	1.7559	48	0.77	1.6812
全国性	57	1.7	1.7559	52	0.83	1.716
幼虫	57	1.7	1.7559	25	0.4	1.3979
嚎	57	1.7	1.7559	46	0.74	1.6628
叫法	57	1.7	1.7559	54	0.86	1.7324
逐步	57	1.7	1.7559	53	0.85	1.7243
突破口	57	1.7	1.7559	48	0.77	1.6812
转台	57	1.7	1.7559	47	0.75	1.6721
埃莉诺	57	1.7	1.7559	15	0.24	1.1761
记者会	57	1.7	1.7559	40	0.64	1.6021
嘉奖	57	1.7	1.7559	52	0.83	1.716
西藏	57	1.7	1.7559	44	0.7	1.6435
开刀	57	1.7	1.7559	55	0.88	1.7404
飚	57	1.7	1.7559	37	0.59	1.5682
滔滔不绝	57	1.7	1.7559	55	0.88	1.7404
曲折	57	1.7	1.7559	50	0.8	1.699
取款	57	1.7	1.7559	41	0.66	1.6128
长寿	57	1.7	1.7559	48	0.77	1.6812
滚动	57	1.7	1.7559	42	0.67	1.6232
迟疑	57	1.7	1.7559	50	0.8	1.699
火海	57	1.7	1.7559	50	0.8	1.699
苍	57	1.7	1.7559	21	0.34	1.3222
剑术	57	1.7	1.7559	32	0.51	1.5051
清查	57	1.7	1.7559	50	0.8	1.699
桌面	57	1.7	1.7559	47	0.75	1.6721
田里	57	1.7	1.7559	45	0.72	1.6532
海德	57	1.7	1.7559	24	0.38	1.3802
兜售	57	1.7	1.7559	51	0.82	1.7076
玛格丽塔	57	1.7	1.7559	41	0.66	1.6128
卷土重来	57	1.7	1.7559	51	0.82	1.7076
轧	57	1.7	1.7559	44	0.7	1.6435
特快	57	1.7	1.7559	32	0.51	1.5051
教科书	57	1.7	1.7559	52	0.83	1.716
在心	57	1.7	1.7559	54	0.86	1.7324
委屈	57	1.7	1.7559	44	0.7	1.6435
马科斯	57	1.7	1.7559	8	0.13	0.9031
萧	57	1.7	1.7559	26	0.42	1.415
家常便饭	57	1.7	1.7559	57	0.91	1.7559
吉冈	57	1.7	1.7559	3	0.05	0.4771
纯度	57	1.7	1.7559	43	0.69	1.6335
骨肉	57	1.7	1.7559	53	0.85	1.7243
买通	57	1.7	1.7559	47	0.75	1.6721
船头	57	1.7	1.7559	37	0.59	1.5682
主厨	57	1.7	1.7559	41	0.66	1.6128
半空	57	1.7	1.7559	45	0.72	1.6532
烟消云散	57	1.7	1.7559	56	0.9	1.7482
国界	57	1.7	1.7559	48	0.77	1.6812
峰会	57	1.7	1.7559	26	0.42	1.415
善心	57	1.7	1.7559	50	0.8	1.699
有心	57	1.7	1.7559	54	0.86	1.7324
极致	57	1.7	1.7559	53	0.85	1.7243
西岸	57	1.7	1.7559	39	0.62	1.5911
宝座	57	1.7	1.7559	52	0.83	1.716
一二	57	1.7	1.7559	26	0.42	1.415
暴政	57	1.7	1.7559	49	0.78	1.6902
试卷	57	1.7	1.7559	32	0.51	1.5051
乐茜	57	1.7	1.7559	17	0.27	1.2304
岭	57	1.7	1.7559	24	0.38	1.3802
塞西	57	1.7	1.7559	2	0.03	0.301
魄	57	1.7	1.7559	51	0.82	1.7076
塞车	57	1.7	1.7559	48	0.77	1.6812
传教	57	1.7	1.7559	39	0.62	1.5911
也罢	57	1.7	1.7559	54	0.86	1.7324
翻新	57	1.7	1.7559	48	0.77	1.6812
交手	57	1.7	1.7559	39	0.62	1.5911
僵局	57	1.7	1.7559	49	0.78	1.6902
病痛	57	1.7	1.7559	49	0.78	1.6902
理财	57	1.7	1.7559	27	0.43	1.4314
弗林	57	1.7	1.7559	7	0.11	0.8451
马达	57	1.7	1.7559	43	0.69	1.6335
水箱	57	1.7	1.7559	36	0.58	1.5563
水痘	57	1.7	1.7559	23	0.37	1.3617
痛哭	57	1.7	1.7559	54	0.86	1.7324
签收	57	1.7	1.7559	48	0.77	1.6812
生命力	57	1.7	1.7559	51	0.82	1.7076
排泄物	57	1.7	1.7559	40	0.64	1.6021
声乐	57	1.7	1.7559	30	0.48	1.4771
田纳西州	57	1.7	1.7559	43	0.69	1.6335
出其不意	57	1.7	1.7559	54	0.86	1.7324
运动服	56	1.67	1.7482	36	0.58	1.5563
指尖	56	1.67	1.7482	53	0.85	1.7243
二者	56	1.67	1.7482	49	0.78	1.6902
稻草人	56	1.67	1.7482	26	0.42	1.415
棋盘	56	1.67	1.7482	40	0.64	1.6021
披肩	56	1.67	1.7482	45	0.72	1.6532
包装纸	56	1.67	1.7482	47	0.75	1.6721
凌驾	56	1.67	1.7482	50	0.8	1.699
新闻记者	56	1.67	1.7482	46	0.74	1.6628
中伤	56	1.67	1.7482	50	0.8	1.699
甘心	56	1.67	1.7482	48	0.77	1.6812
冬眠	56	1.67	1.7482	32	0.51	1.5051
蒙大拿	56	1.67	1.7482	38	0.61	1.5798
着实	56	1.67	1.7482	54	0.86	1.7324
噻	56	1.67	1.7482	41	0.66	1.6128
毛头	56	1.67	1.7482	44	0.7	1.6435
下回	56	1.67	1.7482	48	0.77	1.6812
有生之年	56	1.67	1.7482	53	0.85	1.7243
中枢	56	1.67	1.7482	38	0.61	1.5798
领到	56	1.67	1.7482	54	0.86	1.7324
伸直	56	1.67	1.7482	47	0.75	1.6721
发霉	56	1.67	1.7482	47	0.75	1.6721
信不过	56	1.67	1.7482	52	0.83	1.716
布里克	56	1.67	1.7482	6	0.1	0.7782
村落	56	1.67	1.7482	36	0.58	1.5563
多才多艺	56	1.67	1.7482	52	0.83	1.716
燃油	56	1.67	1.7482	35	0.56	1.5441
内侧	56	1.67	1.7482	42	0.67	1.6232
噱头	56	1.67	1.7482	51	0.82	1.7076
卡德	56	1.67	1.7482	7	0.11	0.8451
波莉	56	1.67	1.7482	7	0.11	0.8451
胚胎	56	1.67	1.7482	39	0.62	1.5911
凯茜	56	1.67	1.7482	9	0.14	0.9542
主谋	56	1.67	1.7482	47	0.75	1.6721
路途	56	1.67	1.7482	52	0.83	1.716
华莱士	56	1.67	1.7482	12	0.19	1.0792
脱口而出	56	1.67	1.7482	50	0.8	1.699
大豆	56	1.67	1.7482	41	0.66	1.6128
我非	56	1.67	1.7482	49	0.78	1.6902
可比	56	1.67	1.7482	56	0.9	1.7482
乔安妮	56	1.67	1.7482	8	0.13	0.9031
职守	56	1.67	1.7482	55	0.88	1.7404
进餐	56	1.67	1.7482	52	0.83	1.716
掉落	56	1.67	1.7482	49	0.78	1.6902
机舱	56	1.67	1.7482	38	0.61	1.5798
小毛	56	1.67	1.7482	37	0.59	1.5682
奥德莉·瑞恩斯	56	1.67	1.7482	22	0.35	1.3424
库房	56	1.67	1.7482	43	0.69	1.6335
为主	56	1.67	1.7482	54	0.86	1.7324
抓获	56	1.67	1.7482	54	0.86	1.7324
受骗	56	1.67	1.7482	47	0.75	1.6721
弗莱迪	56	1.67	1.7482	10	0.16	1
艾菲	56	1.67	1.7482	3	0.05	0.4771
感染力	56	1.67	1.7482	49	0.78	1.6902
俄勒冈	56	1.67	1.7482	45	0.72	1.6532
伊利	56	1.67	1.7482	21	0.34	1.3222
浴巾	56	1.67	1.7482	44	0.7	1.6435
食指	56	1.67	1.7482	50	0.8	1.699
晃荡	56	1.67	1.7482	52	0.83	1.716
收割	56	1.67	1.7482	37	0.59	1.5682
雨季	56	1.67	1.7482	27	0.43	1.4314
安德斯	56	1.67	1.7482	4	0.06	0.6021
缕	56	1.67	1.7482	51	0.82	1.7076
耐性	56	1.67	1.7482	53	0.85	1.7243
柯克	56	1.67	1.7482	20	0.32	1.301
雪人	56	1.67	1.7482	38	0.61	1.5798
落脚	56	1.67	1.7482	51	0.82	1.7076
革	56	1.67	1.7482	47	0.75	1.6721
显赫	56	1.67	1.7482	53	0.85	1.7243
专横	56	1.67	1.7482	52	0.83	1.716
近路	56	1.67	1.7482	45	0.72	1.6532
告示	56	1.67	1.7482	32	0.51	1.5051
前列腺	56	1.67	1.7482	40	0.64	1.6021
雄风	56	1.67	1.7482	49	0.78	1.6902
保时捷	56	1.67	1.7482	42	0.67	1.6232
丑事	56	1.67	1.7482	52	0.83	1.716
赛特	56	1.67	1.7482	17	0.27	1.2304
绝大部分	56	1.67	1.7482	54	0.86	1.7324
梳理	56	1.67	1.7482	51	0.82	1.7076
深沉	56	1.67	1.7482	49	0.78	1.6902
肝炎	56	1.67	1.7482	41	0.66	1.6128
典当	56	1.67	1.7482	37	0.59	1.5682
希尼	56	1.67	1.7482	2	0.03	0.301
来复枪	56	1.67	1.7482	45	0.72	1.6532
圈圈	56	1.67	1.7482	44	0.7	1.6435
农村	56	1.67	1.7482	48	0.77	1.6812
协同	56	1.67	1.7482	49	0.78	1.6902
缝纫	56	1.67	1.7482	38	0.61	1.5798
宫廷	56	1.67	1.7482	42	0.67	1.6232
布奇	56	1.67	1.7482	3	0.05	0.4771
巩固	56	1.67	1.7482	53	0.85	1.7243
蛇头	56	1.67	1.7482	22	0.35	1.3424
皮衣	56	1.67	1.7482	45	0.72	1.6532
失足	56	1.67	1.7482	47	0.75	1.6721
反胃	56	1.67	1.7482	51	0.82	1.7076
宝拉	56	1.67	1.7482	8	0.13	0.9031
奥提斯	56	1.67	1.7482	3	0.05	0.4771
逆境	56	1.67	1.7482	30	0.48	1.4771
颓废	56	1.67	1.7482	50	0.8	1.699
领事	56	1.67	1.7482	28	0.45	1.4472
烧酒	56	1.67	1.7482	34	0.54	1.5315
北欧	56	1.67	1.7482	37	0.59	1.5682
索取	56	1.67	1.7482	49	0.78	1.6902
狄龙	56	1.67	1.7482	4	0.06	0.6021
示意	56	1.67	1.7482	50	0.8	1.699
失利	56	1.67	1.7482	46	0.74	1.6628
管线	56	1.67	1.7482	26	0.42	1.415
喷漆	56	1.67	1.7482	37	0.59	1.5682
君特	56	1.67	1.7482	1	0.02	0
结扎	56	1.67	1.7482	27	0.43	1.4314
寿星	56	1.67	1.7482	46	0.74	1.6628
起子	56	1.67	1.7482	36	0.58	1.5563
顾忌	56	1.67	1.7482	52	0.83	1.716
打转	56	1.67	1.7482	46	0.74	1.6628
承	56	1.67	1.7482	50	0.8	1.699
寄生	56	1.67	1.7482	40	0.64	1.6021
试想	56	1.67	1.7482	53	0.85	1.7243
觉醒	56	1.67	1.7482	44	0.7	1.6435
阶梯	56	1.67	1.7482	46	0.74	1.6628
排水	56	1.67	1.7482	41	0.66	1.6128
孛	56	1.67	1.7482	2	0.03	0.301
繁衍	56	1.67	1.7482	51	0.82	1.7076
孤注一掷	56	1.67	1.7482	50	0.8	1.699
沃尔玛	56	1.67	1.7482	29	0.46	1.4624
精湛	56	1.67	1.7482	47	0.75	1.6721
一败涂地	56	1.67	1.7482	52	0.83	1.716
韩星	56	1.67	1.7482	1	0.02	0
淘汰赛	56	1.67	1.7482	37	0.59	1.5682
胰腺	56	1.67	1.7482	39	0.62	1.5911
早间	56	1.67	1.7482	43	0.69	1.6335
利物浦	56	1.67	1.7482	23	0.37	1.3617
破绽	56	1.67	1.7482	50	0.8	1.699
成群	56	1.67	1.7482	52	0.83	1.716
孰	56	1.67	1.7482	35	0.56	1.5441
光阴	56	1.67	1.7482	50	0.8	1.699
咒骂	56	1.67	1.7482	44	0.7	1.6435
屠宰场	56	1.67	1.7482	40	0.64	1.6021
病倒	56	1.67	1.7482	48	0.77	1.6812
人影	56	1.67	1.7482	51	0.82	1.7076
生灵	56	1.67	1.7482	46	0.74	1.6628
饭后	56	1.67	1.7482	52	0.83	1.716
日托	56	1.67	1.7482	38	0.61	1.5798
硫酸	56	1.67	1.7482	35	0.56	1.5441
相撞	56	1.67	1.7482	44	0.7	1.6435
远征	56	1.67	1.7482	39	0.62	1.5911
押金	55	1.64	1.7404	44	0.7	1.6435
布达佩斯	55	1.64	1.7404	25	0.4	1.3979
充电器	55	1.64	1.7404	36	0.58	1.5563
大喜	55	1.64	1.7404	48	0.77	1.6812
咽下	55	1.64	1.7404	49	0.78	1.6902
幻像	55	1.64	1.7404	32	0.51	1.5051
蠢材	55	1.64	1.7404	46	0.74	1.6628
斩首	55	1.64	1.7404	49	0.78	1.6902
复查	55	1.64	1.7404	48	0.77	1.6812
百年	55	1.64	1.7404	48	0.77	1.6812
迈尔	55	1.64	1.7404	13	0.21	1.1139
运动会	55	1.64	1.7404	43	0.69	1.6335
希尔维亚	55	1.64	1.7404	2	0.03	0.301
褶皱	55	1.64	1.7404	31	0.5	1.4914
优良	55	1.64	1.7404	49	0.78	1.6902
说三道四	55	1.64	1.7404	51	0.82	1.7076
金丝雀	55	1.64	1.7404	41	0.66	1.6128
供水	55	1.64	1.7404	40	0.64	1.6021
坎贝尔	55	1.64	1.7404	17	0.27	1.2304
发声	55	1.64	1.7404	42	0.67	1.6232
克莱拉	55	1.64	1.7404	11	0.18	1.0414
翱翔	55	1.64	1.7404	48	0.77	1.6812
下一场	55	1.64	1.7404	47	0.75	1.6721
方言	55	1.64	1.7404	49	0.78	1.6902
朝向	55	1.64	1.7404	47	0.75	1.6721
想像力	55	1.64	1.7404	44	0.7	1.6435
渔船	55	1.64	1.7404	46	0.74	1.6628
耗费	55	1.64	1.7404	52	0.83	1.716
卡罗	55	1.64	1.7404	20	0.32	1.301
要价	55	1.64	1.7404	49	0.78	1.6902
蛤蜊	55	1.64	1.7404	25	0.4	1.3979
可知	55	1.64	1.7404	37	0.59	1.5682
叭	55	1.64	1.7404	19	0.3	1.2788
保加利亚	55	1.64	1.7404	27	0.43	1.4314
优等生	55	1.64	1.7404	37	0.59	1.5682
重振	55	1.64	1.7404	53	0.85	1.7243
吊桥	55	1.64	1.7404	23	0.37	1.3617
不复	55	1.64	1.7404	49	0.78	1.6902
大部	55	1.64	1.7404	42	0.67	1.6232
重任	55	1.64	1.7404	50	0.8	1.699
朴敬元	55	1.64	1.7404	1	0.02	0
小贩	55	1.64	1.7404	41	0.66	1.6128
输出	55	1.64	1.7404	48	0.77	1.6812
柔弱	55	1.64	1.7404	49	0.78	1.6902
喷气	55	1.64	1.7404	39	0.62	1.5911
大风	55	1.64	1.7404	42	0.67	1.6232
盛会	55	1.64	1.7404	42	0.67	1.6232
回旋	55	1.64	1.7404	50	0.8	1.699
剪贴	55	1.64	1.7404	36	0.58	1.5563
聪慧	55	1.64	1.7404	47	0.75	1.6721
山下	55	1.64	1.7404	34	0.54	1.5315
监牢	55	1.64	1.7404	48	0.77	1.6812
翅	55	1.64	1.7404	50	0.8	1.699
肩负	55	1.64	1.7404	51	0.82	1.7076
天翻地覆	55	1.64	1.7404	52	0.83	1.716
雨衣	55	1.64	1.7404	39	0.62	1.5911
苦衷	55	1.64	1.7404	43	0.69	1.6335
笔直	55	1.64	1.7404	48	0.77	1.6812
创造者	55	1.64	1.7404	43	0.69	1.6335
晃动	55	1.64	1.7404	48	0.77	1.6812
放风	55	1.64	1.7404	37	0.59	1.5682
惨叫	55	1.64	1.7404	46	0.74	1.6628
败坏	55	1.64	1.7404	48	0.77	1.6812
自焚	55	1.64	1.7404	43	0.69	1.6335
独奏	55	1.64	1.7404	34	0.54	1.5315
形容词	55	1.64	1.7404	44	0.7	1.6435
请帖	55	1.64	1.7404	44	0.7	1.6435
首发	55	1.64	1.7404	33	0.53	1.5185
惨不忍睹	55	1.64	1.7404	49	0.78	1.6902
左翼	55	1.64	1.7404	49	0.78	1.6902
水族馆	55	1.64	1.7404	35	0.56	1.5441
控制器	55	1.64	1.7404	44	0.7	1.6435
严禁	55	1.64	1.7404	45	0.72	1.6532
布朗克斯	55	1.64	1.7404	36	0.58	1.5563
控制力	55	1.64	1.7404	44	0.7	1.6435
冲锋枪	55	1.64	1.7404	43	0.69	1.6335
受理	55	1.64	1.7404	46	0.74	1.6628
适宜	55	1.64	1.7404	49	0.78	1.6902
皆大欢喜	55	1.64	1.7404	51	0.82	1.7076
紧跟着	55	1.64	1.7404	49	0.78	1.6902
蜘蛛网	55	1.64	1.7404	31	0.5	1.4914
赛斯	55	1.64	1.7404	5	0.08	0.699
二十五	55	1.64	1.7404	40	0.64	1.6021
起跳	55	1.64	1.7404	42	0.67	1.6232
水火	55	1.64	1.7404	53	0.85	1.7243
克莱恩	55	1.64	1.7404	12	0.19	1.0792
口臭	55	1.64	1.7404	48	0.77	1.6812
口角	55	1.64	1.7404	47	0.75	1.6721
水球	55	1.64	1.7404	39	0.62	1.5911
立陶宛	55	1.64	1.7404	14	0.22	1.1461
开曼群岛	55	1.64	1.7404	33	0.53	1.5185
授	55	1.64	1.7404	48	0.77	1.6812
音乐节	55	1.64	1.7404	35	0.56	1.5441
荒废	55	1.64	1.7404	51	0.82	1.7076
红外	55	1.64	1.7404	44	0.7	1.6435
令人信服	55	1.64	1.7404	52	0.83	1.716
架势	55	1.64	1.7404	47	0.75	1.6721
绝症	55	1.64	1.7404	48	0.77	1.6812
写道	55	1.64	1.7404	45	0.72	1.6532
阴沉	55	1.64	1.7404	50	0.8	1.699
全息	55	1.64	1.7404	37	0.59	1.5682
脓	55	1.64	1.7404	40	0.64	1.6021
英式	55	1.64	1.7404	49	0.78	1.6902
银幕	55	1.64	1.7404	44	0.7	1.6435
佛蒙特州	55	1.64	1.7404	42	0.67	1.6232
保险杠	55	1.64	1.7404	42	0.67	1.6232
造物主	55	1.64	1.7404	44	0.7	1.6435
泛滥	55	1.64	1.7404	49	0.78	1.6902
蒙茨	55	1.64	1.7404	2	0.03	0.301
嘞	55	1.64	1.7404	48	0.77	1.6812
君王	55	1.64	1.7404	34	0.54	1.5315
阐述	55	1.64	1.7404	51	0.82	1.7076
旅行社	55	1.64	1.7404	41	0.66	1.6128
开设	55	1.64	1.7404	49	0.78	1.6902
公元	55	1.64	1.7404	44	0.7	1.6435
眼圈	55	1.64	1.7404	47	0.75	1.6721
乱叫	55	1.64	1.7404	50	0.8	1.699
战时	55	1.64	1.7404	47	0.75	1.6721
废人	55	1.64	1.7404	48	0.77	1.6812
卷轴	55	1.64	1.7404	26	0.42	1.415
兰利	55	1.64	1.7404	29	0.46	1.4624
养父母	55	1.64	1.7404	44	0.7	1.6435
共和	55	1.64	1.7404	32	0.51	1.5051
稳固	55	1.64	1.7404	50	0.8	1.699
顺畅	55	1.64	1.7404	50	0.8	1.699
邮寄	55	1.64	1.7404	51	0.82	1.7076
培育	55	1.64	1.7404	45	0.72	1.6532
杀手锏	55	1.64	1.7404	47	0.75	1.6721
长篇大论	55	1.64	1.7404	51	0.82	1.7076
停滞	55	1.64	1.7404	37	0.59	1.5682
假想	55	1.64	1.7404	42	0.67	1.6232
律师费	55	1.64	1.7404	43	0.69	1.6335
过问	55	1.64	1.7404	53	0.85	1.7243
罗莎	55	1.64	1.7404	16	0.26	1.2041
马琳达	55	1.64	1.7404	1	0.02	0
喘息	55	1.64	1.7404	47	0.75	1.6721
马里兰	55	1.64	1.7404	39	0.62	1.5911
表皮	55	1.64	1.7404	39	0.62	1.5911
娼妓	55	1.64	1.7404	39	0.62	1.5911
农场主	55	1.64	1.7404	29	0.46	1.4624
除夕	55	1.64	1.7404	24	0.38	1.3802
珊瑚	55	1.64	1.7404	24	0.38	1.3802
整合	55	1.64	1.7404	42	0.67	1.6232
锣	55	1.64	1.7404	22	0.35	1.3424
玛格	55	1.64	1.7404	4	0.06	0.6021
好意思	55	1.64	1.7404	54	0.86	1.7324
唐尼	55	1.64	1.7404	17	0.27	1.2304
整套	55	1.64	1.7404	51	0.82	1.7076
扩音器	55	1.64	1.7404	48	0.77	1.6812
嘲讽	55	1.64	1.7404	49	0.78	1.6902
美洲狮	55	1.64	1.7404	28	0.45	1.4472
驼	55	1.64	1.7404	23	0.37	1.3617
鞭打	55	1.64	1.7404	41	0.66	1.6128
瑞恩斯	55	1.64	1.7404	16	0.26	1.2041
表露	55	1.64	1.7404	51	0.82	1.7076
奥布赖恩	55	1.64	1.7404	29	0.46	1.4624
搅乱	55	1.64	1.7404	54	0.86	1.7324
剌	55	1.64	1.7404	26	0.42	1.415
排球	55	1.64	1.7404	36	0.58	1.5563
光光	55	1.64	1.7404	48	0.77	1.6812
单一	55	1.64	1.7404	38	0.61	1.5798
送礼	55	1.64	1.7404	39	0.62	1.5911
运球	55	1.64	1.7404	25	0.4	1.3979
嘭	55	1.64	1.7404	47	0.75	1.6721
爆炸性	55	1.64	1.7404	53	0.85	1.7243
洛林	55	1.64	1.7404	12	0.19	1.0792
拱	55	1.64	1.7404	36	0.58	1.5563
屋内	55	1.64	1.7404	48	0.77	1.6812
申明	55	1.64	1.7404	42	0.67	1.6232
势利	54	1.61	1.7324	45	0.72	1.6532
冰岛	54	1.61	1.7324	29	0.46	1.4624
逗乐	54	1.61	1.7324	43	0.69	1.6335
帕特	54	1.61	1.7324	29	0.46	1.4624
同心协力	54	1.61	1.7324	50	0.8	1.699
幻灯片	54	1.61	1.7324	33	0.53	1.5185
套路	54	1.61	1.7324	45	0.72	1.6532
前不久	54	1.61	1.7324	51	0.82	1.7076
十九	54	1.61	1.7324	47	0.75	1.6721
麻利	54	1.61	1.7324	51	0.82	1.7076
权衡	54	1.61	1.7324	50	0.8	1.699
蛛	54	1.61	1.7324	26	0.42	1.415
零售	54	1.61	1.7324	51	0.82	1.7076
惑	54	1.61	1.7324	43	0.69	1.6335
崖	54	1.61	1.7324	46	0.74	1.6628
历经	54	1.61	1.7324	54	0.86	1.7324
羽	54	1.61	1.7324	25	0.4	1.3979
门户	54	1.61	1.7324	46	0.74	1.6628
佛利	54	1.61	1.7324	28	0.45	1.4472
划分	54	1.61	1.7324	50	0.8	1.699
老爷子	54	1.61	1.7324	29	0.46	1.4624
地基	54	1.61	1.7324	38	0.61	1.5798
卡蒂	54	1.61	1.7324	9	0.14	0.9542
邓肯	54	1.61	1.7324	21	0.34	1.3222
一劳永逸	54	1.61	1.7324	51	0.82	1.7076
饺子	54	1.61	1.7324	39	0.62	1.5911
受精	54	1.61	1.7324	39	0.62	1.5911
斯蒂芬尼	54	1.61	1.7324	7	0.11	0.8451
靠不住	54	1.61	1.7324	52	0.83	1.716
密集	54	1.61	1.7324	49	0.78	1.6902
显示器	54	1.61	1.7324	45	0.72	1.6532
若干	54	1.61	1.7324	49	0.78	1.6902
击退	54	1.61	1.7324	47	0.75	1.6721
辣酱	54	1.61	1.7324	35	0.56	1.5441
知足	54	1.61	1.7324	43	0.69	1.6335
门路	54	1.61	1.7324	50	0.8	1.699
稀奇	54	1.61	1.7324	50	0.8	1.699
丹尼尔斯	54	1.61	1.7324	17	0.27	1.2304
炎热	54	1.61	1.7324	50	0.8	1.699
冰镇	54	1.61	1.7324	46	0.74	1.6628
套套	54	1.61	1.7324	36	0.58	1.5563
表彰	54	1.61	1.7324	44	0.7	1.6435
错失	54	1.61	1.7324	50	0.8	1.699
铁石心肠	54	1.61	1.7324	47	0.75	1.6721
好斗	54	1.61	1.7324	46	0.74	1.6628
顽皮	54	1.61	1.7324	48	0.77	1.6812
马戏	54	1.61	1.7324	46	0.74	1.6628
密歇根州	54	1.61	1.7324	44	0.7	1.6435
买不起	54	1.61	1.7324	52	0.83	1.716
潘多拉	54	1.61	1.7324	31	0.5	1.4914
变数	54	1.61	1.7324	49	0.78	1.6902
头子	54	1.61	1.7324	43	0.69	1.6335
掀	54	1.61	1.7324	48	0.77	1.6812
多伦多	54	1.61	1.7324	37	0.59	1.5682
星空	54	1.61	1.7324	43	0.69	1.6335
首映式	54	1.61	1.7324	33	0.53	1.5185
机灵鬼	54	1.61	1.7324	28	0.45	1.4472
怡	54	1.61	1.7324	45	0.72	1.6532
抵消	54	1.61	1.7324	53	0.85	1.7243
德瑞克	54	1.61	1.7324	12	0.19	1.0792
福克	54	1.61	1.7324	5	0.08	0.699
特异功能	54	1.61	1.7324	30	0.48	1.4771
严谨	54	1.61	1.7324	48	0.77	1.6812
惨败	54	1.61	1.7324	47	0.75	1.6721
祭坛	54	1.61	1.7324	31	0.5	1.4914
焦急	54	1.61	1.7324	51	0.82	1.7076
左脚	54	1.61	1.7324	52	0.83	1.716
氟	54	1.61	1.7324	37	0.59	1.5682
善解人意	54	1.61	1.7324	53	0.85	1.7243
为伍	54	1.61	1.7324	50	0.8	1.699
样板	54	1.61	1.7324	43	0.69	1.6335
正午	54	1.61	1.7324	42	0.67	1.6232
凿	54	1.61	1.7324	38	0.61	1.5798
掩藏	54	1.61	1.7324	49	0.78	1.6902
自燃	54	1.61	1.7324	19	0.3	1.2788
得寸进尺	54	1.61	1.7324	53	0.85	1.7243
崔德威	54	1.61	1.7324	1	0.02	0
定时	54	1.61	1.7324	48	0.77	1.6812
橄榄油	54	1.61	1.7324	38	0.61	1.5798
打量	54	1.61	1.7324	47	0.75	1.6721
脱胎换骨	54	1.61	1.7324	51	0.82	1.7076
退步	54	1.61	1.7324	46	0.74	1.6628
家居	54	1.61	1.7324	49	0.78	1.6902
杰瑞德	54	1.61	1.7324	4	0.06	0.6021
定时炸弹	54	1.61	1.7324	50	0.8	1.699
总指挥	54	1.61	1.7324	33	0.53	1.5185
奥秘	54	1.61	1.7324	47	0.75	1.6721
飞舞	54	1.61	1.7324	44	0.7	1.6435
爬行	54	1.61	1.7324	38	0.61	1.5798
砸烂	54	1.61	1.7324	48	0.77	1.6812
吃素	54	1.61	1.7324	43	0.69	1.6335
体能	54	1.61	1.7324	34	0.54	1.5315
荧光	54	1.61	1.7324	39	0.62	1.5911
黛西	54	1.61	1.7324	13	0.21	1.1139
取样	54	1.61	1.7324	48	0.77	1.6812
感触	54	1.61	1.7324	49	0.78	1.6902
朵丽斯	54	1.61	1.7324	1	0.02	0
