6	哦	69381
6	嘿	41176
5	嗯	34640
4	死	44057
4	干	41652
4	而	39382
4	当	29620
3	啊	130964
3	把	124535
3	如果	76418
3	只	72699
3	被	65696
3	跟	62980
3	自己	57979
3	用	52437
3	像	50230
3	为	45566
3	需要	44363
3	应该	37812
3	起来	37206
3	才	36717
3	又	35562
3	拿	32362
3	更	32254
3	带	31070
3	然后	29753
3	一样	28862
2	就	276637
2	要	238657
2	知道	196746
2	吧	194085
2	到	139535
2	对	132806
2	也	131802
2	还	130327
2	让	123810
2	给	117219
2	过	112389
2	得	105190
2	真	102446
2	着	100092
2	可以	79199
2	别	69866
2	走	65259
2	告诉	61223
2	因为	59824
2	再	56521
2	快	53511
2	但是	52719
2	已经	51773
2	为什么	51064
2	觉得	51048
2	它	49025
2	从	47314
2	找	46648
2	最	46465
2	可能	44425
2	次	43874
2	出	42785
2	孩子	37244
2	所以	37015
2	两	36581
2	错	36167
2	等	34017
2	问题	33365
2	一起	32890
2	开始	32127
2	时间	30704
0	没	159509
0	他们	140461
0	一个	116727
0	你们	112947
0	事	97716
0	这个	92059
0	但	68242
0	这样	64296
0	这里	53901
0	天	50661
0	这么	49083
0	可	46124
0	是的	44211
0	那么	41795
0	那个	41418
0	们	39959
0	话	39901
0	么	39121
0	这些	36736
0	还有	35933
0	中	34863
0	该	34170
0	帮	31794
0	打	31224
0	见	29341
0	噢	29191
