6	嗨	25336
6	嘛	16473
6	家伙	13847
6	啦	13370
5	杀	23406
5	所	19716
5	正	19537
5	搞	18264
5	亲爱	12784
5	宝贝	11951
5	枪	11851
4	所有	27750
4	也许	26084
4	行	26033
4	不过	23334
4	发生	22603
4	一切	21710
4	抱歉	21564
4	感觉	21316
4	肯定	18532
4	棒	18254
4	以为	16583
4	掉	16142
4	生活	15919
4	之	15805
4	任何	14919
4	与	13701
4	弄	13575
4	却	13347
4	继续	13222
4	以	13084
4	够	12405
4	父亲	12400
4	完全	12069
4	可是	11740
3	当然	26314
3	相信	25700
3	认为	25295
3	明白	24745
3	一直	24552
3	地方	23359
3	离开	20360
3	一定	20274
3	还是	19999
3	发现	19775
3	而且	19405
3	必须	19321
3	放	19100
3	为了	18275
3	地	18010
3	向	17220
3	老	16452
3	位	16369
3	先	16061
3	种	15717
3	最后	15201
3	其他	14164
3	记得	13899
3	或者	13598
3	过去	13486
3	担心	13239
3	条	12509
3	以前	12392
3	世界	11722
0	就是	28138
0	看到	26784
0	那些	26451
0	前	25614
0	将	24947
0	这儿	24825
0	看看	24320
0	车	23975
0	时	23473
0	呃	22735
0	回来	22424
0	找到	22129
0	后	22019
0	只是	21214
0	出来	20939
0	不要	20680
0	一点	20343
0	起	20232
0	并	19395
0	不错	18931
0	电话	18375
0	妈	18111
0	那样	17496
0	一些	17134
0	那里	16784
0	过来	16224
0	等等	15922
0	之前	15188
0	伙计	15064
0	手	15011
0	很多	14875
0	这种	14616
0	上帝	14606
0	女人	14389
0	今晚	14179
0	哪里	13472
0	算	13338
0	女孩	13198
0	下来	12749
0	成	12540
0	跑	12333
0	美国	12186
0	早	12186
