5,发票,fa1 piao4,invoice; receipt or bill for purchase,
3,发烧,fa1 shao1,have a high temperature (from illness); have a fever,
6,发射,fa1 she4,to shoot (a projectile); to fire (a rocket); to launch; to emit (a particle); to discharge; emanation; emission,
4,发生,fa1 sheng1,to happen; to occur; to take place; to break out,
6,发誓,fa1 shi4,to vow; to pledge; to swear,
3,发现,fa1 xian4,to find; to discover,
6,发行,fa1 xing2,"to publish; to issue (stocks, currency etc); to release; to distribute (a film)",
5,发言,fa1 yan2,statement; utterance; CL:個|个[ge4],
6,发炎,fa1 yan2,inflamed from infection or injury; inflammation,
6,发扬,fa1 yang2,to develop; to make full use of,
6,发育,fa1 yu4,to develop; growth; development,
4,发展,fa1 zhan3,development; growth; to develop; to grow; to expand,
5,罚款,fa2 kuan3,(impose a) fine; penalty; fine (monetary),
4,法律,fa3 lv4,"law; CL:條|条[tiao2], 套[tao4], 個|个[ge4]",
6,法人,fa3 ren2,legal person; corporation; see also 自然人|自然人[zi4 ran2 ren2],
5,法院,fa3 yuan4,court of law; court,
6,番,fan1,to take turns; order in series; time; a kind of; barbarians,
6,翻,fan1,to turn over; to flip over; to overturn; to translate; to decode,
4,翻译,fan1 yi4,"to translate; to interpret; translator; interpreter; translation; interpretation; CL:個|个[ge4],位[wei4],名[ming2]",
6,繁华,fan2 hua2,flourishing; bustling,
6,繁忙,fan2 mang2,busy; bustling,
4,烦恼,fan2 nao3,agonize; agony; annoyance; upset; vexation; worries,
5,繁荣,fan2 rong2,prosperous; booming (economy),
5,凡是,fan2 shi4,every; all,
6,繁体字,fan2 ti3 zi4,traditional Chinese character,
6,繁殖,fan2 zhi2,to breed; to reproduce; to propagate,
6,反驳,fan3 bo2,to retort; to refute,
6,反常,fan3 chang2,unusual; abnormal,
6,反倒,fan3 dao4,but on the contrary; but expectedly,
6,反动,fan3 dong4,reaction; reactionary,
4,反对,fan3 dui4,to fight against; to oppose; to be opposed to; opposition,
5,反而,fan3 er2,instead; on the contrary; contrary (to expectations),
5,反复,fan3 fu4,repeatedly; over and over,
6,反感,fan3 gan3,to be disgusted with; to dislike; bad reaction; antipathy,
6,反抗,fan3 kang4,to resist; to rebel,
6,反馈,fan3 kui4,to send back information; feedback,
6,反面,fan3 mian4,reverse side of sth; opposite side of some topic; the other side,
6,反射,fan3 she4,to reflect; reflection (from a mirror etc); reflex (i.e. automatic reaction of organism),
6,反思,fan3 si1,to think back over sth; to review; to revisit; to rethink; reflection; reassessment,
6,反问,fan3 wen4,to ask (a question) in reply; to answer a question with a question; rhetorical question,
5,反应,fan3 ying4,to react; to respond; reaction; response; reply; chemical reaction; CL:個|个[ge4],
4,反映,fan3 ying4,"to mirror; to reflect; mirror image; reflection; fig. to report; to make known; to render; used erroneously for 反應|反应, response or reaction",
5,反正,fan3 zheng4,to put things back in order; to return to the correct path; in any event; come what may; whatever happens (I'm still sure it's right); anyway,
6,反之,fan3 zhi1,on the other hand...; conversely...,
6,范畴,fan4 chou2,category,
1,饭馆,fan4 guan3,restaurant; CL:家[jia1],
6,泛滥,fan4 lan4,to be in flood; to overflow (the banks); to inundate; to spread unchecked,
6,贩卖,fan4 mai4,to sell; to peddle; to traffic,
4,范围,fan4 wei2,range; scope; limit; extent; CL:個|个[ge4],
5,方,fang1,"square; power or involution (mathematics); upright; honest; fair and square; direction; side; party (to a contract, dispute etc); place; method; prescription (medicine); upright or honest; just when; only or just; classifier for square things; abbr. for square or cubic meter",
5,方案,fang1 an4,plan; program (for action etc); proposal; proposed bill; CL:個|个[ge4],
3,方便,fang1 bian4,convenient; to help out; to make things easy for people; convenience; suitable; having money to spare; (euphemism) to go to the toilet,
4,方法,fang1 fa3,method; way; means; CL:個|个[ge4],
4,方面,fang1 mian4,respect; aspect; field; side; CL:個|个[ge4],
5,方式,fang1 shi4,way (of life); pattern; style; mode; manner; CL:個|个[ge4],
6,方位,fang1 wei4,direction; points of the compass; bearing; position; azimuth,
4,方向,fang1 xiang4,direction; orientation; path to follow; CL:個|个[ge4],
6,方言,fang1 yan2,dialect,
6,方针,fang1 zhen1,policy; guidelines; CL:個|个[ge4],
5,妨碍,fang2 ai4,to hinder; to obstruct,
5,房东,fang2 dong1,landlord,
2,房间,fang2 jian1,room; CL:間|间[jian1],
6,防守,fang2 shou3,defend; protect (against),
6,防疫,fang2 yi4,disease prevention; protection against epidemic,
6,防御,fang2 yu4,defense,
6,防止,fang2 zhi3,to prevent; to guard against; to take precautions,
6,防治,fang2 zhi4,prevention and cure,
5,仿佛,fang3 fu2,to seem; as if; alike; similar,
4,访问,fang3 wen4,to visit; to call on; to interview; CL:次[ci4],
6,纺织,fang3 zhi1,spinning and weaving,
3,放,fang4,to release; to free; to let go; to put; to place; to let out; to set off (fireworks),
6,放大,fang4 da4,to enlarge; to magnify,
4,放弃,fang4 qi4,to renounce; to abandon; to give up,
6,放射,fang4 she4,to radiate; radioactive,
6,放手,fang4 shou3,let go; have a free hand; let go one's hold,
4,放暑假,fang4 shu3 jia4,take summer vacation,
5,放松,fang4 song1,to loosen; to relax,
3,放心,fang4 xin1,to set one's mind at rest; to be at ease; to rest,
5,非,fei1,non-; not-; un-; abbr. for Africa 非洲; wrong; evil-doing; insist on; simply must,
2,非常,fei1 chang2,unusual; extraordinary; extreme; very; exceptional,
6,非法,fei1 fa3,illegal,
1,飞机,fei1 ji1,airplane; CL: 架[jia4],
6,飞禽走兽,fei1 qin2 zou3 shou4,birds and animals; the beasts of the field and the birds of the air,
6,飞翔,fei1 xiang2,fly,
6,飞跃,fei1 yue4,to leap,
6,肥沃,fei2 wo4,fertile,
5,肥皂,fei2 zao4,"soap; CL:塊|块[kuai4],條|条[tiao2]",
6,诽谤,fei3 bang4,slander; libel,
6,匪徒,fei3 tu2,gangster; bandit,
5,肺,fei4,lung; CL:個|个[ge4],
6,废除,fei4 chu2,to abolish; to abrogate; to repeal,
5,废话,fei4 hua4,nonsense; rubbish; superfluous words; You don't say!; No kidding! (gently sarcastic),
6,沸腾,fei4 teng2,boiling; ebullition,
6,废墟,fei4 xu1,ruins,
5,费用,fei4 yong4,"cost; expenditure; expense; CL:筆|笔[bi3],個|个[ge4]",
3,分,fen1,to divide; to separate; to allocate; to distinguish (good and bad); part or subdivision; fraction; one tenth (of certain units); unit of length equivalent to 0.33 cm; minute; a point (in sports or games); 0.01 yuan (unit of money),
6,分辨,fen1 bian4,to distinguish; to differentiate; to resolve; to defend against an accusation; to exculpate,
5,分别,fen1 bie2,to part or leave each other; to distinguish; difference; in different ways; differently; separately or individually,
5,分布,fen1 bu4,distributed; to distribute,
6,分寸,fen1 cun5,propriety; appropriate behavior; proper speech or action; within the norms,
5,纷纷,fen1 fen1,one after another; in succession; one by one; continuously; diverse; in profusion; numerous and confused; pell-mell,
6,吩咐,fen1 fu4,to tell; to instruct; to command,
6,分红,fen1 hong2,a bonus; to award a bonus,
6,分解,fen1 jie3,to resolve; to decompose; to break down,
6,分裂,fen1 lie4,to split up; to divide; to break up; fission,
6,分泌,fen1 mi4,secrete,
6,分明,fen1 ming2,clearly demarcated; sharply contoured,
5,分配,fen1 pei4,to distribute; to assign; to allocate,
6,分歧,fen1 qi2,"difference (of opinion, position); bifurcation",
6,分散,fen1 san4,scatter; disperse; distribute,
6,分手,fen1 shou3,to split up; to break up,
5,分析,fen1 xi1,to analyze; analysis; CL:個|个[ge4],
4,…分之…,fen1 zhi1,"used for fractions and percentages, e.g. 四分之一 is 1/4 and 百分之一 is 1%",
1,分钟,fen1 zhong1,minute,
6,坟墓,fen2 mu4,sepulcher; tomb,
6,粉末,fen3 mo4,fine powder; dust,
6,粉色,fen3 se4,white; light pink; erotic; beautiful woman; powdered (with make-up),
6,粉碎,fen3 sui4,crash; break up,
4,份,fen4,"part; share; portion; copy; classifier for gifts, newspaper, magazine, papers, reports, contracts etc",
5,奋斗,fen4 dou4,to strive; to struggle,
6,分量,fen4 liang4,weight; measure,
5,愤怒,fen4 nu4,angry; indignant,
6,风暴,feng1 bao4,"storm; violent commotion; fig. crisis (e.g. revolution, uprising, financial crisis etc)",
6,封闭,feng1 bi4,to seal; to close; to confine; to seal off; to close down; sealed; confined; closed; unreceptive,
6,风度,feng1 du4,elegance (for men); elegant demeanor; grace; poise,
4,丰富,feng1 fu4,rich; plentiful; abundant,
5,风格,feng1 ge2,style,
6,风光,feng1 guang1,scene; view; sight; landscape; to be well-regarded; to be well-off; grand (topolect); impressive (topolect),
6,封建,feng1 jian4,system of enfeoffment; feudalism; feudal; feudalistic,
4,风景,feng1 jing3,scenery; landscape; CL:個|个[ge4],
5,疯狂,feng1 kuang2,madness; extreme popularity,
6,锋利,feng1 li4,sharp (e.g. knife blade); incisive; to the point,
6,丰满,feng1 man3,plentiful; rich; plump; well-rounded,
6,风气,feng1 qi4,general mood; atmosphere; common practice,
6,风趣,feng1 qu4,humor; wit; humorous; witty,
6,丰盛,feng1 sheng4,rich; sumptuous,
6,丰收,feng1 shou1,bumper harvest,
5,风俗,feng1 su2,social custom; CL:個|个[ge4],
6,封锁,feng1 suo3,to blockade; to seal off,
6,风土人情,feng1 tu3 ren2 qing2,local conditions and customs (idiom),
6,风味,feng1 wei4,local flavor; local style,
5,风险,feng1 xian3,risk; venture; hazard,
6,逢,feng2,to meet by chance; to come across; to fawn upon,
5,讽刺,feng3 ci4,to satirize; to mock; irony; satire; sarcasm,
6,奉献,feng4 xian4,to consecrate; to dedicate; to devote,
5,否定,fou3 ding4,to negate; negative (answer); CL:個|个[ge4],
6,否决,fou3 jue2,veto; to overrule; to veto; to reject,
5,否认,fou3 ren4,to declare to be untrue; to deny,
4,否则,fou3 ze2,if not; otherwise; else; or else,
6,夫妇,fu1 fu4,a (married) couple; husband and wife; CL:對|对[dui4],
6,夫人,fu1 ren5,lady; madam; Mrs.; CL:位[wei4],
6,敷衍,fu1 yan3,to elaborate (on a theme); to expound (the classics); perfunctory; to skimp; to botch; to do sth half-heartedly or just for show; barely enough to get by,
5,幅,fu2,width; roll; classifier for textiles or pictures,
5,扶,fu2,to support with hand; to help sb up; to help,
5,服从,fu2 cong2,to obey (an order); to comply; to defer,
6,幅度,fu2 du4,width; extent; range; scope,
6,符号,fu2 hao4,symbol; mark; sign,
4,符合,fu2 he2,in keeping with; in accordance with; tallying with; in line with; to agree with; to accord with; to conform to; to correspond with; to manage; to handle,
6,福利,fu2 li4,(material) welfare; well-being,
6,俘虏,fu2 lu3,captive,
6,服气,fu2 qi4,to be convinced; to accept,
6,福气,fu2 qi5,good fortune; to enjoy good fortune,
6,辐射,fu2 she4,radiation,
2,服务员,fu2 wu4 yuan2,waiter; waitress; attendant; customer service personnel; CL:個|个[ge4],
5,服装,fu2 zhuang1,dress; clothing; costume; clothes; CL:身[shen1],
6,腐败,fu3 bai4,corruption; corrupt; rotten,
5,辅导,fu3 dao3,to coach; to tutor; to give advice (in study),
6,腐烂,fu3 lan4,to rot; to become gangrenous,
6,腐蚀,fu3 shi2,corrosion; to corrode (degrade chemically); to rot; corruption,
6,腐朽,fu3 xiu3,rotten; decayed; decadent; degenerate,
6,抚养,fu3 yang3,to foster; to bring up; to raise,
6,俯仰,fu3 yang3,looking up and down; actions; being obliging,
6,辅助,fu3 zhu4,to assist; to aid; supplementary; auxiliary; subsidiary,
4,富,fu4,rich; surname Fu,
6,副,fu4,secondary; auxiliary; deputy; assistant; vice-; abbr. for 副詞|副词 adverb; classifier for pairs,
6,负担,fu4 dan1,burden; to bear a burden,
6,覆盖,fu4 gai4,to cover,
6,附和,fu4 he4,to parrot; to crib; to copy sb's action or words; to trail sb's footsteps; copy-cat,
6,复活,fu4 huo2,to bring back to life; to revive; resurrection,
6,附件,fu4 jian4,enclosure; attachment (email); appendix,
3,附近,fu4 jin4,(in the) vicinity; nearby; neighboring; next to,
5,付款,fu4 kuan3,pay; payment,
5,妇女,fu4 nv3,woman,
4,父亲,fu4 qin1,father; also pr. with light tone [fu4 qin5]; CL:個|个[ge4],
6,附属,fu4 shu3,subsidiary; auxiliary; attached; affiliated; subordinate; subordinating,
3,复习,fu4 xi2,to revise; to review; revision; CL:次[ci4],
6,腹泻,fu4 xie4,diarrhea; to have the runs,
6,复兴,fu4 xing1,to revive; rebirth,
4,复印,fu4 yin4,to photocopy; to duplicate a document,
6,赋予,fu4 yu3,to assign; to entrust (a task); to give; to bestow,
6,富裕,fu4 yu4,abundant; affluent; richness; affluence,
4,复杂,fu4 za2,complicated; complex,
4,负责,fu4 ze2,to be in charge of; to take responsibility for; to be to blame; conscientious,
5,复制,fu4 zhi4,to duplicate; to make a copy of; to copy; to reproduce; to clone,
6,副作用,fu4 zuo4 yong4,side effect,
4,改变,gai3 bian4,to change; to alter; to transform,
5,改革,gai3 ge2,to reform; CL:個|个[ge4],
5,改进,gai3 jin4,to improve; to make better; CL:個|个[ge4],
6,改良,gai3 liang2,improve,
5,改善,gai3 shan4,to make better; to improve; CL:個|个[ge4],
5,改正,gai3 zheng4,to correct; to amend; to put right; correction; CL:個|个[ge4],
5,盖,gai4,lid; top; cover; canopy; to build,
5,概括,gai4 kuo4,to summarize; to generalize; briefly; CL:個|个[ge4],
5,概念,gai4 nian4,concept; idea; CL:個|个[ge4],
6,盖章,gai4 zhang1,to affix a seal (to sth),
4,干杯,gan1 bei1,to drink a toast; Cheers! (proposing a toast); Here's to you!; Bottoms up!; lit. dry cup,
5,干脆,gan1 cui4,straightforward; clear-cut; blunt (e.g. statement); you might as well; simply,
6,尴尬,gan1 ga4,awkward; embarrassed,
6,干旱,gan1 han4,drought; arid; dry,
3,干净,gan1 jing4,clean; neat,
6,干扰,gan1 rao3,to interfere; obstruction,
6,干涉,gan1 she4,to interfere; to meddle; interference,
6,甘心,gan1 xin1,to be willing to; to resign oneself to,
6,干预,gan1 yu4,to meddle; to intervene; intervention,
4,干燥,gan1 zao4,"to dry (of weather, paint, cement etc); desiccation; dull; uninteresting; arid",
3,敢,gan3,to dare; daring; (polite) may I venture,
4,感动,gan3 dong4,to move (sb); to touch (sb emotionally); moving,
5,感激,gan3 ji1,to express thanks; grateful; moved to gratitude,
5,赶紧,gan3 jin3,hurriedly,
4,感觉,gan3 jue2,to feel; to become aware of; feeling; sense; perception; CL:個|个[ge4],
6,感慨,gan3 kai3,lament; with a tinge of emotion or regret,
5,赶快,gan3 kuai4,at once; immediately,
3,感冒,gan3 mao4,"to catch cold; (common) cold; CL:場|场[chang2],次[ci4]",
4,感情,gan3 qing2,"feeling; emotion; sensation; likes and dislikes; deep affection for sb or sth; relationship (i.e. love affair); CL:個|个[ge4],種|种[zhong3]",
6,感染,gan3 ran3,infection; to infect; to influence,
5,感受,gan3 shou4,to sense; perception; to feel (through the senses); a feeling; an impression; an experience,
5,感想,gan3 xiang3,"impressions; reflections; thoughts; CL:通[tong4],個|个[ge4]",
4,感谢,gan3 xie4,(express) thanks; gratitude; grateful; thankful; thanks,
5,干,gan4,to work; to do; to manage,
5,干活儿,gan4 huo2 r5,to work; manual labor,
6,干劲,gan4 jin4,enthusiasm for doing sth,
6,扛,gang1,to raise aloft with both hands,
3,刚才,gang1 cai2,just now; a moment ago,
6,刚刚,gang1 gang1,just recently; just a moment ago,
6,纲领,gang1 ling3,program; guiding principle,
5,钢铁,gang1 tie3,steel,
6,港口,gang3 kou3,port; harbor,
6,港湾,gang3 wan1,natural harbor; bay serving as harbor,
6,岗位,gang3 wei4,a post; a job,
6,杠杆,gang4 gan3,lever; pry bar; crowbar; financial leverage,
2,高,gao1,high; tall; above average; loud; your (honorific); surname Gao,
6,高超,gao1 chao1,excellent; superlative,
6,高潮,gao1 chao2,high tide; high water; upsurge; climax; orgasm; chorus (part of a song),
5,高档,gao1 dang4,superior quality; high grade; top grade,
6,高峰,gao1 feng1,peak; summit; height,
4,高级,gao1 ji2,high level; high grade; advanced; high-ranking,
6,高考,gao1 kao3,college entrance exam; abbr. for 普通高等學校招生全國統一考試|普通高等学校招生全国统一考试[pu3 tong1 gao1 deng3 xue2 xiao4 zhao1 sheng1 quan2 guo2 tong3 yi1 kao3 shi4],
6,高明,gao1 ming2,wise; brilliant; superior,
6,高尚,gao1 shang4,nobly; lofty,
5,高速公路,gao1 su4 gong1 lu4,expressway; highway; freeway,
1,高兴,gao1 xing4,happy; glad; willing (to do sth); in a cheerful mood,
6,高涨,gao1 zhang3,upsurge; (tensions etc) run high,
5,搞,gao3,to do; to make; to go in for; to set up; to get hold of; to take care of,
6,稿件,gao3 jian4,rough draft; material contributing to a final document,
5,告别,gao4 bie2,to leave; to bid farewell to; to say good-bye to,
6,告辞,gao4 ci2,to take leave,
6,告诫,gao4 jie4,to warn; to admonish,
2,告诉,gao4 su5,to tell; to inform; to let know,
6,割,ge1,to cut; to cut apart,
6,搁,ge1,to place; to put aside; to shelve,
5,胳膊,ge1 bo5,"arm; CL:隻|只[zhi1],條|条[tiao2],雙|双[shuang1]",
6,疙瘩,ge1 da5,swelling or lump on skin; pimple; knot; preoccupation; problem,
2,哥哥,ge1 ge5,"older brother; CL:個|个[ge4],位[wei4]",
6,歌颂,ge1 song4,sing the praises of; extol; eulogize,
5,鸽子,ge1 zi5,pigeon; dove; various birds of the species Columbidae,
5,隔壁,ge2 bi4,next door,
6,隔阂,ge2 he2,estrangement,
6,格局,ge2 ju2,structure; pattern; layout,
6,隔离,ge2 li2,to separate; to isolate,
5,革命,ge2 ming4,revolution; revolutionary (politics); CL:次[ci4],
6,格式,ge2 shi4,form; specification; format,
5,格外,ge2 wai4,especially; particularly,
1,个,ge4,individual; this; that; size; classifier for people or objects in general,
4,各,ge4,each; every,
5,个别,ge4 bie2,individual; specific; respective; just one or two,
5,个人,ge4 ren2,individual; personal; oneself,
6,各抒己见,ge4 shu1 ji3 jian4,everyone gives their own view,
6,个体,ge4 ti3,individual,
5,个性,ge4 xing4,individuality; personality,
6,各自,ge4 zi4,each; respective; apiece,
4,个子,ge4 zi5,height; stature; build; size,
2,给,gei3,to; for; for the benefit of; to give; to allow; to do sth (for sb); (passive particle),
5,根,gen1,"root; basis; classifier for long slender objects, e.g. cigarettes, guitar strings; CL:條|条[tiao2]; radical (chemistry)",
3,跟,gen1,heel; to follow closely; to go with; to marry sb (of woman); with; towards; as (compared to); from (different from); and (in addition to),
5,根本,gen1 ben3,fundamental; basic; root; simply; absolutely (not); (not) at all; CL:個|个[ge4],
3,根据,gen1 ju4,according to; based on; basis; foundation; CL:個|个[ge4],
6,跟前,gen1 qian2,in front of; close to; nearby; the time just before,
6,根深蒂固,gen1 shen1 di4 gu4,deep-rooted (problem etc),
6,跟随,gen1 sui2,to follow,
6,根源,gen1 yuan2,origin; root (cause),
6,跟踪,gen1 zong1,to follow sb's tracks; to tail; to shadow,
6,耕地,geng1 di4,arable land; to plow land,
6,更新,geng1 xin1,to replace the old with new; to renew; to renovate; to upgrade; to update; to regenerate,
6,更正,geng1 zheng4,to correct; to make a correction,
5,更,geng4,even more; furthermore,
5,更加,geng4 jia1,more (than sth else); even more,
6,公安局,gong1 an1 ju2,Public Security Bureau,
5,公布,gong1 bu4,to announce; to make public; to publish,
6,供不应求,gong1 bu4 ying4 qiu2,supply does not meet demand,
5,工厂,gong1 chang3,"factory; CL:家[jia1],座[zuo4]",
5,工程师,gong1 cheng2 shi1,"engineer; CL:個|个[ge4],位[wei4],名[ming2]",
6,公道,gong1 dao4,justice; fairness; public highway,
6,宫殿,gong1 dian4,palace; CL:座[zuo4],
6,工夫,gong1 fu5,time; skill,
5,功夫,gong1 fu5,skill; art; kung fu; labor; effort,
6,公告,gong1 gao4,post; announcement,
2,公共汽车,gong1 gong4 qi4 che1,"bus; CL:輛|辆[liang4],班[ban1]",
6,公关,gong1 guan1,public relations,
6,攻击,gong1 ji1,to attack; to accuse; to charge; an attack (terrorist or military),
6,供给,gong1 ji3,to furnish; to provide; supply (as in supply and demand),
2,公斤,gong1 jin1,kilogram (kg),
6,恭敬,gong1 jing4,deferential; with respect,
4,工具,gong1 ju4,tool; instrument; utensil; means (to achieve a goal etc),
5,公开,gong1 kai1,public; to publish; to make public,
6,功课,gong1 ke4,homework; assignment; task; classwork; lesson; study; CL:門|门[men2],
6,攻克,gong1 ke4,to capture; to take,
6,功劳,gong1 lao2,contribution; meritorious service; credit,
4,公里,gong1 li3,kilometer,
6,公民,gong1 min2,citizen,
5,功能,gong1 neng2,function; capability,
5,公平,gong1 ping2,fair; impartial,
6,公婆,gong1 po2,husband's parents; parents-in-law,
6,公然,gong1 ran2,openly; publicly; undisguised,
5,工人,gong1 ren2,"worker; CL:個|个[ge4],名[ming2]",
6,公认,gong1 ren4,publicly known (to be); accepted (as),
6,公式,gong1 shi4,formula,
2,公司,gong1 si1,(business) company; company; firm; corporation; incorporated; CL:家[jia1],
6,公务,gong1 wu4,official business,
6,功效,gong1 xiao4,efficacy,
5,工业,gong1 ye4,industry; CL:種|种[zhong3],
6,工艺品,gong1 yi4 pin3,handicraft article; handiwork; CL:個|个[ge4],
5,公寓,gong1 yu4,apartment building; block of flats; CL:套|套[tao4],
5,公元,gong1 yuan2,(year) AD; Christian era,
3,公园,gong1 yuan2,public park; CL:場|场[chang3],
6,公正,gong1 zheng4,just; fair; equitable,
6,公证,gong1 zheng4,notarization; notarized; acknowledgement,
5,公主,gong1 zhu3,princess,
4,工资,gong1 zi1,"wages; pay; CL:個|个[ge4],份[fen4],月[yue4]",
1,工作,gong1 zuo4,"job; work; construction; task; CL:個|个[ge4],份[fen4],項|项[xiang4]",
6,巩固,gong3 gu4,to consolidate; consolidation; to strengthen,
6,共和国,gong4 he2 guo2,republic,
6,共计,gong4 ji4,to sum up to; to total,
6,共鸣,gong4 ming2,physical resonance; sympathetic response to sth,
4,共同,gong4 tong2,common; joint; jointly; together; collaborative,
5,贡献,gong4 xian4,to contribute; to dedicate; to devote; contribution; CL:個|个[ge4],
6,勾结,gou1 jie2,to collude with; to collaborate with; to gang up with,
5,沟通,gou1 tong1,communicate,
6,钩子,gou1 zi5,hook,
1,狗,gou3,"dog; CL:隻|只[zhi1],條|条[tiao2]",
4,够,gou4,to reach; to be enough,
5,构成,gou4 cheng2,to constitute; to form; to compose; to make up; to configure (computing),
6,构思,gou4 si1,to outline a story; to make a preliminary sketch,
4,购物,gou4 wu4,shopping,
4,孤单,gu1 dan1,lone; lonely; loneliness,
6,孤独,gu1 du2,lonely; solitary,
6,辜负,gu1 fu4,to fail to live up (to expectations); unworthy (of trust); to let down; to betray (hopes); to disappoint,
5,姑姑,gu1 gu5,paternal aunt; CL:個|个[ge4],
4,估计,gu1 ji4,to estimate; to reckon; CL:個|个[ge4],
6,孤立,gu1 li4,isolate; isolated,
5,姑娘,gu1 niang5,girl; young woman; young lady; daughter; CL:個|个[ge4],
6,姑且,gu1 qie3,temporarily; the time being; for the moment; provisional; tentatively,
5,古代,gu3 dai4,ancient times; olden times,
5,古典,gu3 dian3,classical,
6,股东,gu3 dong1,shareholder; stockholder,
6,古董,gu3 dong3,curio; antique,
6,鼓动,gu3 dong4,to agitate; to arouse; to instigate; to encite,
6,股份,gu3 fen4,a share (in a company); stock,
6,骨干,gu3 gan4,diaphysis (long segment of a bone); fig. backbone,
6,古怪,gu3 guai4,eccentric; grotesque; oddly; queer,
5,古老,gu3 lao3,ancient; old; age-old,
4,鼓励,gu3 li4,to encourage,
5,股票,gu3 piao4,share; stock (market),
5,骨头,gu3 tou5,"bone; strong character; CL:根[gen1],塊|块[kuai4]",
5,鼓舞,gu3 wu3,heartening (news); boost (morale); CL:個|个[ge4],
4,鼓掌,gu3 zhang3,to applaud; to clap,
5,固定,gu4 ding4,fixed; set; regular,
4,顾客,gu4 ke4,client; customer; CL:位[wei4],
6,顾虑,gu4 lv4,misgivings; apprehensions,
6,固然,gu4 ran2,admittedly (it's true that...),
5,故事,gu4 shi5,story; tale; narrative,
5,固体,gu4 ti3,solid,
6,顾问,gu4 wen4,adviser; consultant,
6,故乡,gu4 xiang1,home; homeland; native place; CL:個|个[ge4],
4,故意,gu4 yi4,deliberately; on purpose,
5,雇佣,gu4 yong1,to employ; to hire,
6,固有,gu4 you3,intrinsic to sth; inherent; native,
6,故障,gu4 zhang4,malfunction; breakdown; defect; shortcoming; fault; failure; impediment; error; bug (in software),
6,固执,gu4 zhi5,persistent; stubborn,
3,刮风,gua1 feng1,to be windy,
4,挂,gua4,to hang or suspend (from a hook etc); (of a telephone call) to hang up; to be worried or concerned; to make a phone call (topolect); to register or record; to hitch; classifier for sets or clusters of objects,
5,挂号,gua4 hao4,to register (a letter etc),
5,乖,guai1,"(of a child) obedient, well-behaved; clever; shrewd; alert; perverse; contrary to reason; irregular; abnormal",
5,拐弯,guai3 wan1,to go round a curve; to turn a corner; fig. a new direction,
6,拐杖,guai3 zhang4,crutches; crutch; walking stick,
5,怪不得,guai4 bu5 de5,lit. you can't blame it!; no wonder!; so that's why!,
3,关,guan1,mountain pass; to close; to shut; to turn off; to concern; to involve,
5,官,guan1,official; government; organ of body; CL:個|个[ge4],
5,关闭,guan1 bi4,to close; to shut,
5,观察,guan1 cha2,to observe; to watch; to survey; to examine; observation; view; perspective; CL:個|个[ge4],
5,观点,guan1 dian3,point of view; viewpoint; standpoint; CL:個|个[ge4],
6,官方,guan1 fang1,official; (by the) government,
6,观光,guan1 guang1,to tour; sightseeing; tourism,
5,关怀,guan1 huai2,care; solicitude; to show care for; concerned about; attentive to,
4,关键,guan1 jian4,crucial point; crux; CL:個|个[ge4]; key; crucial; pivotal,
5,观念,guan1 nian4,notion; thought; concept; sense; views; ideology; general impressions,
3,关系,guan1 xi4,relation; relationship; to concern; to affect; to have to do with; guanxi; CL:個|个[ge4],
3,关心,guan1 xin1,to care for sth; caring; concerned,
3,关于,guan1 yu2,pertaining to; concerning; regarding; with regards to; about; a matter of,
6,关照,guan1 zhao4,to take care; to keep an eye on; to look after; to tell; to remind,
4,观众,guan1 zhong4,spectators; audience; visitors (to an exhibition etc),
4,管理,guan3 li3,to supervise; to manage; to administer; management; administration; CL:個|个[ge4],
6,管辖,guan3 xia2,to administer; to have jurisdiction (over),
5,管子,guan3 zi3,tube; pipe; drinking straw; CL:根[gen1],
6,罐,guan4,can; jar; pot,
6,贯彻,guan4 che4,to implement; to put into practice; to carry out,
6,灌溉,guan4 gai4,to irrigate,
5,冠军,guan4 jun1,champion; CL:個|个[ge4],
6,惯例,guan4 li4,conventional,
5,罐头,guan4 tou5,tin; can; CL:個|个[ge4],
4,光,guang1,light; ray; CL:道[dao4]; bright; only; merely; to use up,
6,光彩,guang1 cai3,luster; splendor; radiance; brilliance,
5,光滑,guang1 hua5,glossy; sleek; smooth,
6,光辉,guang1 hui1,radiance; glory; brilliant; magnificent,
5,光临,guang1 lin2,(honorific) Welcome!; You honor us with your presence.; It is an honor to have you.,
6,光芒,guang1 mang2,rays of light; brilliant rays; radiance,
5,光明,guang1 ming2,light; illumination; radiance (esp. glory of Buddha etc); fig. bright prospect; openhearted,
5,光盘,guang1 pan2,"compact disc; CD or DVD; CD ROM; CL:片[pian4],張|张[zhang1]",
5,光荣,guang1 rong2,honor and glory; CL:個|个[ge4],
4,广播,guang3 bo1,broadcast; widely spread; CL:個|个[ge4],
5,广场,guang3 chang3,a public square (e.g. Tiananmen Square); plaza; CL:個|个[ge4],
5,广大,guang3 da4,(of an area) vast or extensive; large-scale; widespread; (of people) numerous,
5,广泛,guang3 fan4,extensive; wide range,
4,广告,guang3 gao4,to advertise; a commercial; advertisement; CL:項|项[xiang4],
6,广阔,guang3 kuo4,wide; vast,
4,逛,guang4,to stroll; to visit,
4,规定,gui1 ding4,provision; to fix; to set; to formulate; to stipulate; to provide; regulation; rule; CL:個|个[ge4],
6,规范,gui1 fan4,norm; standard; specification; regulation; rule; within the rules; to fix rules; to regulate; to specify,
6,规格,gui1 ge2,standard; norm; specification,
